Grand_Parent_Folder,File_name,GT_Pixel_Coverage_Percent,Prediction_Pixel_Coverage_Percent,IoU,f1_score,GT_diameter_min,GT_diameter_max,GT_diameter_mean,GT_diameter_median,GT_area,GT_area_filled,GT_perimeter,GT_Circularity,GT_Filledness,pred_diameter_min,pred_diameter_max,pred_diameter_mean,pred_diameter_median,pred_area,pred_area_filled,pred_perimeter,pred_Circularity,pred_Filledness,GT_count,pred_count,true_positives_count,false_negatives_count,false_positives_count,Sensitivity,Accuracy,Dimensions
OG,pos7_fr_1.tif,0.0083647146525882,0.0019110227793915,0.4102273814459291,0.4506867073085278,2.0,9.22446323827975,6.686912217825399,6.830951894845301,19165.0,34386.0,7168.246750430835,0.0052273080017564,0.5978812215999154,2.0,13.41640786499874,10.070939737469953,10.770329614269007,26164.0,26193.0,6214.343863625504,0.0085137999824465,0.9988928339632728,2,2,1,0,1,1.0,0.5,"[1024, 1024]"
OG,pos7_fr_20.tif,0.0064695575392539,0.0015418773899099,0.3857719060960293,0.4355205933277891,2.0,9.414213562373096,6.6680849121262735,7.0,25224.5,45482.0,9251.030678136784,0.0041086160205461,0.5951774982776226,2.0,14.0,9.929830328324988,10.198039027185567,32428.0,32437.0,7682.734916059513,0.0069039610274031,0.9997225390757468,2,2,1,0,1,1.0,0.5,"[1024, 1024]"
OG,pos7_fr_40.tif,0.0051485393447867,0.0012287729473347,0.3787824411620263,0.4310309621812163,2.0,9.958217307690626,6.747391497920702,7.0,32140.5,58002.5,11613.780117957323,0.0033042289363271,0.5936650588401653,2.0,14.0,9.747782721014978,10.0,40691.0,40702.0,9725.992021565256,0.0054055564751812,0.9997297430101716,2,2,1,0,1,1.0,0.5,"[1024, 1024]"
OG,pos7_fr_60.tif,0.0040044472198561,0.0009398319580459,0.3888177200482624,0.4374549598619048,2.0,9.476471310671643,6.508367823265537,6.656854249492381,40764.5,73854.0,15007.630675585891,0.0025016111949053,0.5943216440714811,2.0,13.41640786499874,9.457019557030852,10.0,53201.0,53247.0,12953.177192707357,0.0039845295014943,0.9991361015644074,2,2,1,0,1,1.0,0.5,"[1024, 1024]"
OG,pos7_fr_80.tif,0.0031872047517003,0.0007910766553279,0.3812028130503861,0.4325937314371571,2.0,9.414213562373096,6.150528846822892,6.0990195135927845,49705.5,90309.0,19055.12284582793,0.0018681460436564,0.5968995711222301,2.0,12.806248474865695,8.930968973769604,8.94427190999916,63205.0,63206.0,16271.692270270616,0.0029998245507766,0.9999841787172103,2,2,1,0,1,1.0,0.5,"[1024, 1024]"
downsampling_2,pos2_fr_1.tif,0.0217813490541415,0.01,0.3515182333284904,0.4128135130523801,2.0,5.0197648378370845,3.636351733712126,3.8284271247461903,5104.0,8430.0,3341.533277792115,0.0062411699091108,0.6719274018544091,2.0,6.0,4.2615052287897,4.0,5000.0,5000.0,2748.4013331705255,0.0083180124736017,1.0,2,2,1,0,1,1.0,0.5,"[512, 512]"
downsampling_2,pos2_fr_20.tif,0.0171516513470548,0.008139345596614,0.3305009931582432,0.3979537602976348,2.0,5.414213562373095,3.728085126849548,4.0,6621.0,10972.0,4156.74552494156,0.0051509537386485,0.6660329948943351,2.0,6.0,4.171863235346946,4.0,6143.0,6143.0,3418.574998086832,0.0066054157128896,1.0,2,2,1,0,1,1.0,0.5,"[512, 512]"
downsampling_2,pos2_fr_40.tif,0.0137810496290613,0.0064599483204134,0.3311739820200952,0.3984412279306505,2.0,5.5373191879907555,3.677374335099866,3.8284271247461903,8253.0,13780.0,5176.725322406026,0.0040963462670423,0.6635775224074252,2.0,6.0,4.1187155850070925,4.0,7740.0,7740.0,4380.874600704694,0.0050679133488367,1.0,2,2,1,0,1,1.0,0.5,"[512, 512]"
downsampling_2,pos2_fr_60.tif,0.0107350075085071,0.0051588939331407,0.3278120184899846,0.3959981386691484,2.0,5.5373191879907555,3.5424382470327345,3.8284271247461903,10470.0,17531.5,6668.055408295937,0.00308187518794,0.6654173941800895,2.0,6.0,3.944915448390972,4.0,9692.0,9692.0,5705.028063085467,0.0037420337432667,1.0,2,2,1,0,1,1.0,0.5,"[512, 512]"
downsampling_2,pos2_fr_80.tif,0.0081866010126105,0.0040332338468984,0.323223851523186,0.3926317865124227,2.0,5.414213562373095,3.4351580528454213,3.23606797749979,13633.5,22872.0,8771.911449834277,0.0022905977525435,0.6666148812170716,2.0,6.0,3.8095097435004415,4.0,12397.0,12397.0,7554.260781973569,0.0027298734769928,1.0,2,2,1,0,1,1.0,0.5,"[512, 512]"
