,Grand_Parent_Folder,File_name,GT_Label,Prediction_Label,GT_Pixel_Coverage_Percent,Prediction_Pixel_Coverage_Percent,IoU,f1_score,GT_diameter_min,GT_diameter_max,GT_diameter_mean,GT_diameter_median,GT_area,GT_area_filled,GT_perimeter,GT_Circularity,GT_Filledness,pred_diameter_min,pred_diameter_max,pred_diameter_mean,pred_diameter_median,pred_area,pred_area_filled,pred_perimeter,pred_Circularity,pred_Filledness
45,downsampling_2,pos2_fr_20.tif,2,0,0.02307869836141242,0.0,0.0,0.0,2.0,2.8284271247461903,2.0067606993567164,2.0,4333,13031,4469.35151391472,0.0027258975332877925,0.3325147724656588,,,,,,,,,
46,downsampling_2,pos2_fr_40.tif,1,1,0.008991997122560921,0.012919896640826873,0.6623479640401904,0.7968824558613011,2.0,8.246211251235321,5.3405792278130235,5.656854249492381,11121,11127,4839.486865801013,0.005966986753126081,0.9994607710973308,2.0,6.0,4.1187155850070925,4.0,7740.0,7740.0,4380.874600704694,0.0050679133488367644,1.0
47,downsampling_2,pos2_fr_40.tif,2,0,0.018570102135561744,0.0,0.0,0.0,2.0,2.8284271247461903,2.0141694423867085,2.0,5385,16433,5513.96377901104,0.002225705780958563,0.32769427371751964,,,,,,,,,
48,downsampling_2,pos7_fr_60.tif,1,1,0.0068157033805888775,0.009957184108334164,0.6532878453408255,0.7902892979971677,2.0,8.246211251235321,5.1827807620276465,5.656854249492381,14672,14674,6593.837333695206,0.004240555231368199,0.9998637045113806,2.0,6.0,4.028796522099319,4.0,10043.0,10043.0,5764.561071674459,0.0037978764942088457,1.0
49,downsampling_2,pos7_fr_60.tif,2,0,0.013224014810896589,0.0,0.0,0.0,2.0,2.8284271247461903,2.031667924649924,2.0,7562,22301,7441.351693383469,0.001716101123855098,0.3390879332765347,,,,,,,,,
50,downsampling_2,pos5_fr_40.tif,1,1,0.014251104460595696,0.021547080370609782,0.6295778585406765,0.7726882827243094,2.0,8.0,5.257141107714737,5.656854249492381,7017,7017,3133.0054095713817,0.008983365110405327,1.0,2.0,6.0,4.093247915373945,4.0,4641.0,4641.0,2614.4469683442244,0.008532214369866967,1.0
51,downsampling_2,pos5_fr_40.tif,2,0,0.027218290691344585,0.0,0.0,0.0,2.0,2.8284271247461903,2.0242366765435085,2.0,3674,10627,3644.2600640985715,0.0034764044114469882,0.3457231579937894,,,,,,,,,
52,downsampling_2,pos5_fr_20.tif,1,1,0.01793400286944046,0.028727377190462512,0.5982001058761249,0.7485922490891024,2.0,8.0,5.40156871390981,6.0,5576,5576,2442.031708761325,0.011749788021659416,1.0,2.0,6.0,4.214362720581279,4.0,3481.0,3481.0,1915.035713374682,0.011927794063129302,1.0
53,downsampling_2,pos5_fr_20.tif,2,0,0.035523978685612786,0.0,0.0,0.0,2.0,2.8284271247461903,2.007836472801653,2.0,2815,8255,2863.891485709898,0.0043129571819113454,0.3410054512416717,,,,,,,,,
54,downsampling_2,pos7_fr_40.tif,1,1,0.00859771300833978,0.012918227619170651,0.6418340537333672,0.7818500929176131,2.0,8.0,5.388776179204705,5.656854249492381,11631,11631,5065.304145637466,0.005696601822318407,1.0,2.0,6.0,4.195096857251451,4.0,7741.0,7741.0,4266.880697359104,0.005343009314623067,1.0
55,downsampling_2,pos7_fr_40.tif,2,0,0.016986580601324953,0.0,0.0,0.0,2.0,2.8284271247461903,2.025373243033809,2.0,5887,17419,5911.164789137816,0.002117179921279807,0.33796429186520466,,,,,,,,,
56,downsampling_2,pos5_fr_60.tif,1,1,0.010927767457108512,0.018625442354255912,0.5656674574078068,0.7225895316804408,2.0,8.0,5.139240542439995,5.656854249492381,9151,9154,4139.980156401965,0.00670937244000689,0.9996722744155561,2.0,6.0,3.896056608952848,4.0,5369.0,5369.0,3200.5800487207157,0.006586366305374131,1.0
57,downsampling_2,pos5_fr_60.tif,2,0,0.021177467174925878,0.0,0.0,0.0,2.0,2.8284271247461903,2.0261413753410555,2.0,4722,13677,4627.812408671319,0.0027706671417637454,0.34525115156832636,,,,,,,,,
58,downsampling_2,pos7_fr_20.tif,1,1,0.011021712774165107,0.016123831022250887,0.6633997604268758,0.7976432078559739,2.0,8.0,5.297986090330945,5.656854249492381,9073,9073,4020.986253056375,0.007051728745644461,1.0,2.0,6.0,4.210955485562184,4.0,6202.0,6202.0,3404.8531726798838,0.006722717297086269,1.0
59,downsampling_2,pos7_fr_20.tif,2,0,0.021272069772388852,0.0,0.0,0.0,2.0,2.8284271247461903,2.0215533212638093,2.0,4701,13669,4772.901766446414,0.002593194687195409,0.3439168922379106,,,,,,,,,
60,downsampling_4,pos7_fr_80.tif,1,0,0.030248033877797946,0.0,0.0,0.0,2.0,4.0,2.20277141646496,2.0,3306,3306,2951.2478707897517,0.004769812855364755,1.0,,,,,,,,,
61,downsampling_4,pos7_fr_80.tif,2,0,0.022983222247759134,0.0,0.0,0.0,2.0,4.0,2.046452962607131,2.0,4351,7562,4060.7585848021563,0.0033157715819545205,0.5753768844221105,,,,,,,,,
62,downsampling_4,pos2_fr_80.tif,1,0,0.028935185185185182,0.0,0.0,0.0,2.0,4.0,2.20569127638625,2.0,3456,3490,2976.4499269370554,0.004902148196880199,0.9902578796561604,,,,,,,,,
63,downsampling_4,pos2_fr_80.tif,2,0,0.023479690068091103,0.0,0.0,0.0,2.0,4.0,2.042134691357517,2.0,4259,7585,4076.303786699967,0.0032209532353087112,0.5615029663810152,,,,,,,,,
64,downsampling_4,pos5_fr_1.tif,1,0,0.12626262626262627,0.0,0.0,0.0,2.0,4.0,2.3060069221933914,2.0,792,792,686.0782104868019,0.021144031274056535,1.0,,,,,,,,,
65,downsampling_4,pos5_fr_1.tif,2,0,0.09000900090009001,0.0,0.0,0.0,2.0,2.8284271247461903,2.008929154637983,2.0,1111,1897,1120.770598642227,0.01111451366011147,0.5856615709014233,,,,,,,,,
66,downsampling_4,pos2_fr_60.tif,1,0,0.03746721618583739,0.0,0.0,0.0,2.0,4.0,2.2673917959058465,2.0,2669,2671,2248.277308041275,0.0066352712803157835,0.9992512167727443,,,,,,,,,
67,downsampling_4,pos2_fr_60.tif,2,0,0.030275507114744173,0.0,0.0,0.0,2.0,4.0,2.0312676909467786,2.0,3303,5863,3214.9940828143394,0.004015670607531322,0.5633634658024902,,,,,,,,,
68,downsampling_4,pos2_fr_1.tif,1,0,0.078064012490242,0.0,0.0,0.0,2.0,4.0,2.3191709089318704,2.0,1281,1281,1054.6000717874997,0.014473827775909326,1.0,,,,,,,,,
69,downsampling_4,pos2_fr_1.tif,2,0,0.05885815185403178,0.0,0.0,0.0,2.0,2.8284271247461903,2.0095514272645603,2.0,1699,2945,1762.7016228714147,0.006871406386155173,0.5769100169779287,,,,,,,,,
70,downsampling_4,pos7_fr_1.tif,1,0,0.07604562737642585,0.0,0.0,0.0,2.0,4.0,2.323268923977592,2.0,1315,1315,1119.286363288515,0.013190255000667511,1.0,,,,,,,,,
71,downsampling_4,pos7_fr_1.tif,2,0,0.05694760820045558,0.0,0.0,0.0,2.0,2.8284271247461903,2.0195443233387613,2.0,1756,3036,1778.3046532517446,0.006977856690926501,0.5783926218708827,,,,,,,,,
72,downsampling_4,pos5_fr_80.tif,1,0,0.046511627906976744,0.0,0.0,0.0,2.0,4.0,2.1707581497852493,2.0,2150,2150,1904.8965363437815,0.007445700101353072,1.0,,,,,,,,,
73,downsampling_4,pos5_fr_80.tif,2,0,0.03616636528028933,0.0,0.0,0.0,2.0,2.8284271247461903,2.0373436061414085,2.0,2765,4770,2643.8620484583753,0.004970812916014236,0.5796645702306079,,,,,,,,,
74,downsampling_4,pos2_fr_20.tif,1,0,0.05803830528148578,0.0,0.0,0.0,2.0,4.0,2.4307162129496875,2.0,1723,1724,1384.4234482783627,0.011296847045238503,0.9994199535962877,,,,,,,,,
75,downsampling_4,pos2_fr_20.tif,2,0,0.048473097430925836,0.0,0.0,0.0,2.0,2.8284271247461903,2.0089304128856598,2.0,2063,3718,2113.4650788387053,0.0058038868815576215,0.5548682087143626,,,,,,,,,
76,downsampling_4,pos2_fr_40.tif,1,0,0.046189376443418015,0.0,0.0,0.0,2.0,4.0,2.4253500196841666,2.0,2165,2166,1738.9453095790602,0.008996962652946033,0.9995383194829178,,,,,,,,,
77,downsampling_4,pos2_fr_40.tif,2,0,0.03947887879984208,0.0,0.0,0.0,2.0,4.0,2.020215650588444,2.0,2533,4626,2550.0580079512683,0.004894912516121896,0.5475572849113706,,,,,,,,,
78,downsampling_4,pos7_fr_60.tif,1,0,0.03635041802980734,0.0,0.0,0.0,2.0,4.47213595499958,2.2694077546050098,2.0,2751,2752,2392.265114732455,0.006040624503262198,0.9996366279069767,,,,,,,,,
79,downsampling_4,pos7_fr_60.tif,2,0,0.02844141069397042,0.0,0.0,0.0,2.0,2.8284271247461903,2.0395121554488163,2.0,3516,6190,3379.1656556895928,0.0038693655909022395,0.5680129240710824,,,,,,,,,
80,downsampling_4,pos5_fr_40.tif,1,0,0.07727975270479134,0.0,0.0,0.0,2.0,4.0,2.245266035669727,2.0,1294,1294,1120.2325394193526,0.012957695601302253,1.0,,,,,,,,,
81,downsampling_4,pos5_fr_40.tif,2,0,0.05701254275940707,0.0,0.0,0.0,2.0,4.0,2.034952435515052,2.0,1754,3039,1684.8427124746192,0.0077646292832800525,0.5771635406383678,,,,,,,,,
82,downsampling_4,pos5_fr_20.tif,1,0,0.09606147934678194,0.0,0.0,0.0,2.0,4.0,2.300946149098696,2.0,1041,1041,897.8122292025696,0.016228917786103345,1.0,,,,,,,,,
83,downsampling_4,pos5_fr_20.tif,2,0,0.07407407407407407,0.0,0.0,0.0,2.0,2.8284271247461903,2.008074338447819,2.0,1350,2358,1352.6761902332487,0.009271626779728698,0.5725190839694656,,,,,,,,,
84,downsampling_4,pos7_fr_40.tif,1,0,0.045351473922902494,0.0,0.0,0.0,2.0,4.47213595499958,2.3739167703026496,2.0,2205,2205,1870.9453095790602,0.007915826606387446,1.0,,,,,,,,,
85,downsampling_4,pos7_fr_40.tif,2,0,0.035842293906810034,0.0,0.0,0.0,2.0,2.8284271247461903,2.027777635346519,2.0,2790,4906,2744.57882323144,0.004654388717677143,0.5686913982878108,,,,,,,,,
86,downsampling_4,pos5_fr_60.tif,1,0,0.05701254275940707,0.0,0.0,0.0,2.0,4.0,2.2904850206206704,2.0,1754,1758,1506.4345955666558,0.009712675774368264,0.9977246871444824,,,,,,,,,
87,downsampling_4,pos5_fr_60.tif,2,0,0.04616805170821791,0.0,0.0,0.0,2.0,2.8284271247461903,2.0389408757929632,2.0,2166,3783,2084.0447686219222,0.006266921116866629,0.5725614591593973,,,,,,,,,
88,downsampling_4,pos7_fr_20.tif,1,0,0.058004640371229696,0.0,0.0,0.0,2.0,4.47213595499958,2.3476654620574267,2.0,1724,1724,1468.6955262170045,0.01004346525697688,1.0,,,,,,,,,
89,downsampling_4,pos7_fr_20.tif,2,0,0.044642857142857144,0.0,0.0,0.0,2.0,2.8284271247461903,2.0193349239168774,2.0,2240,3910,2237.050865276332,0.005624788076018012,0.5728900255754475,,,,,,,,,
90,upsampling_2,pos7_fr_80.tif,1,1,0.00029619624778593303,0.00032954032420177097,0.8026792719174173,0.8905403023396931,2.0,32.0,18.586734995377476,20.0,337614,337614,39368.80969113117,0.0027373210874929955,1.0,2.0,27.85677655436824,17.586913498469546,20.0,303453.0,305003.0,36549.455967290596,0.002854561903784278,0.9949180827729563
91,upsampling_2,pos7_fr_80.tif,2,0,0.002397334164409177,0.0,0.0,0.0,2.0,2.8284271247461903,2.000797975355533,2.0,41713,371757,42746.74920140939,0.0002868633746601833,0.11220501564193815,,,,,,,,,
