,Grand_Parent_Folder,File_name,GT_Pixel_Coverage_Percent,Prediction_Pixel_Coverage_Percent,IoU,f1_score,GT_diameter_min,GT_diameter_max,GT_diameter_mean,GT_diameter_median,GT_area,GT_area_filled,GT_perimeter,GT_Circularity,GT_Filledness,pred_diameter_min,pred_diameter_max,pred_diameter_mean,pred_diameter_median,pred_area,pred_area_filled,pred_perimeter,pred_Circularity,pred_Filledness,GT_count,pred_count,true_positives_count,false_negatives_count,false_positives_count,Sensitivity,Accuracy
24,downsampling_2,1.tif,0.24229382637789862,0.20927963708840064,0.9072615294199369,0.9332426741055793,21.26885465213781,22.895525563892257,22.174821150096836,22.255771710560897,469.6801872074883,469.6801872074883,78.4797497583057,0.9405094673618161,1.0,21.076987071614692,23.006072217579064,22.14375464152049,22.245745216633576,471.51623376623377,471.51623376623377,79.2407279704881,0.9387640405426478,1.0,641,616,616,25,0,0.9609984399375975,0.9609984399375975
25,downsampling_2,10.tif,0.43434506644972226,0.3831941428525044,0.8668926823996788,0.9162656820627614,14.609551449089318,16.29604096820339,15.555790687879357,15.68499861581486,248.76986301369863,248.76986301369863,56.128317781701696,0.9801998823918038,1.0,15.006074643373918,17.051510885300452,16.132438659115213,16.243761664377036,259.9802816901408,259.9802816901408,57.639948551343544,0.9787581904290275,1.0,365,355,355,9,0,0.9752747252747253,0.9752747252747253
26,downsampling_2,11.tif,0.23779279878814155,0.2176578290734702,0.908491790452182,0.9374858507399398,21.26959889539946,22.84653962097113,22.139908391097876,22.216684964008195,466.5708737864078,466.5708737864078,78.22249795730437,0.9425438907930381,1.0,20.93007348842241,22.76760795676745,21.935436429764515,22.025917718314382,462.5270541082164,462.5270541082164,78.39147959830113,0.9394641564061376,1.0,515,503,499,13,4,0.974609375,0.9670542635658915
27,downsampling_2,12.tif,0.23113684255162184,0.2195903306634257,0.9227366617488576,0.9508786020047556,21.409707838230002,22.860638608842663,22.202657421267933,22.267198108369346,464.65973534971647,464.65973534971647,78.15074464084287,0.9441961098879382,1.0,20.89046971570378,22.726709452382547,21.904200762735552,22.005684193756277,459.5761078998073,459.5761078998073,78.1924458874161,0.939255435503674,1.0,529,519,519,10,0,0.9810964083175804,0.9810964083175804
28,downsampling_2,13.tif,0.2371697978117958,0.2211514379166814,0.9108870226023291,0.9400352094366509,21.12788419295798,22.825939133820714,22.048507290886587,22.125171979753954,461.55465587044534,461.55465587044534,77.76256896393316,0.9449539377711443,1.0,21.02611872872895,22.62801206984271,21.903422328762467,21.986270257362925,456.98333333333335,456.98333333333335,77.84539738516018,0.9406740429057182,1.0,247,240,240,7,0,0.97165991902834,0.97165991902834
29,downsampling_2,14.tif,0.24392099111335083,0.2183661634939006,0.9078539813857757,0.9356130061166507,20.812317374282994,22.581746969535477,21.79410933621269,21.890553480760257,455.80692167577416,455.80692167577416,77.26578064719277,0.9446344169444088,1.0,20.810969911431886,22.643763928383628,21.81645469381935,21.906664757086844,455.1433962264151,455.1433962264151,77.76481046234254,0.9403045434779456,1.0,549,530,530,18,0,0.9671532846715328,0.9671532846715328
30,downsampling_2,14b.tif,0.4332051741295546,0.3769918606477561,0.8543887098693005,0.9005136629020075,14.725962098514154,16.435195711306125,15.681375627286858,15.78812028221478,246.98429319371726,246.98429319371726,55.84957216537175,0.9825725448880445,1.0,15.071670190458258,16.899088879445628,16.070248303539657,16.160057055886256,258.4230769230769,258.4230769230769,57.494349667917426,0.9783462085812,1.0,191,182,182,9,0,0.9528795811518325,0.9528795811518325
31,downsampling_2,15.tif,0.4330890841166117,0.3857683485910087,0.8739181799008087,0.9186142933215187,14.198725268550879,16.134857197106225,15.328248350084065,15.476897273228728,245.88275862068966,245.88275862068966,55.88778197330493,0.9765471146425029,1.0,15.014697317324966,16.878458706149953,16.05698490458744,16.18127049927558,258.9679715302491,258.9679715302491,57.5364511623112,0.9771387324494702,1.0,290,281,281,6,0,0.9790940766550522,0.9790940766550522
32,downsampling_2,16.tif,0.4403803154748662,0.3859182075990184,0.8534685667455272,0.9061564313903926,14.536548162174885,16.316874144766953,15.551097965047035,15.686866246296969,249.5748502994012,249.5748502994012,56.20554191211907,0.9808031828869102,1.0,14.815222516715709,16.903892008264734,15.956554011930988,16.066277403118203,259.2352941176471,259.2352941176471,57.60512284897021,0.9750990612437745,1.0,334,323,323,7,0,0.9787878787878788,0.9787878787878788
33,downsampling_2,18.tif,0.4366929600815286,0.39128938305955274,0.8634280741994306,0.9139305476193832,14.544486716645366,16.023820978452417,15.382624355296203,15.493680494488714,240.5578406169666,240.5578406169666,55.193837070035315,0.9822165669977493,1.0,14.884782269088879,16.909664651783093,16.007395726194236,16.131319473929455,254.81216931216932,254.81216931216932,57.01941311296445,0.9799004663224246,1.0,389,378,378,8,0,0.9792746113989638,0.9792746113989638
34,downsampling_2,8.tif,0.23568421041264967,0.2173389470957779,0.9122926693154247,0.9388402185918725,21.386596573159604,22.975768713886932,22.267911187692487,22.36196425275599,475.95512820512823,475.95512820512823,78.83292605508038,0.9453482067199414,1.0,21.160757414473387,23.041619644534748,22.184084921595066,22.27180231801196,472.6423841059603,472.6423841059603,79.18943928928545,0.9390245743484792,1.0,156,151,151,4,0,0.9741935483870968,0.9741935483870968
35,downsampling_2,9.tif,0.47452521882540316,0.4040614600860906,0.8573472141146771,0.910663889630355,13.763775057397483,15.543291111294325,14.772653698206192,14.917458035638997,232.74825174825176,232.74825174825176,54.29823531696134,0.9752344292799183,1.0,14.871537660531924,16.65973482691666,15.857969888672772,15.955282890894962,247.83453237410072,247.83453237410072,56.22142023864485,0.9795276486613602,1.0,143,139,139,4,0,0.972027972027972,0.972027972027972
36,downsampling_4,1.tif,0.985801736932995,0.8508760254374197,0.9015317162264155,0.9308197010434692,10.145992960875281,11.357488197851048,10.79325279016558,10.84886629192906,117.2386895475819,117.2386895475819,37.58221155304775,1.027267671904699,1.0,10.003491221912684,11.408161785571638,10.748576923233335,10.800722341418163,118.01296596434359,118.01296596434359,38.0929079907426,1.0160510525031954,1.0,641,617,617,23,0,0.9640625,0.9640625
37,downsampling_4,10.tif,1.7693974714413103,1.5879071932486954,0.8585272492489119,0.9124878914396302,6.6210864402853575,8.13488193898634,7.430703688140412,7.487126141417566,62.14246575342466,62.14246575342466,26.53324831913809,1.128633310810781,1.0,6.510245485459952,8.245772867492052,7.451296975353956,7.525218821860693,63.075842696629216,63.075842696629216,27.171174208503775,1.0699205559043246,1.0,365,356,356,8,0,0.978021978021978,0.978021978021978
38,downsampling_4,11.tif,0.9590473480388985,0.8671478700186319,0.9012369648301499,0.9323893565780468,10.031202078613218,11.331377190717822,10.729671293478546,10.785387878800671,116.38446601941747,116.38446601941747,37.46390834145611,1.0272692860870436,1.0,9.858943519918151,11.3100937468375,10.635654255846147,10.704383585557817,116.26104417670683,116.26104417670683,37.804496972734896,1.015092692155011,1.0,515,499,498,15,1,0.9707602339181286,0.9688715953307393
39,downsampling_4,12.tif,0.9372244428498141,0.875610020964761,0.9137201300596919,0.9442440804114374,10.061135318607022,11.327676743762172,10.743628175301005,10.791485578573688,115.86389413988658,115.86389413988658,37.48603184760651,1.0248486591742845,1.0,9.868137860685765,11.259840690420438,10.606395784492916,10.65913339853469,115.13152804642166,115.13152804642166,37.59879422302819,1.017969011324473,1.0,529,517,517,12,0,0.9773156899810964,0.9773156899810964
40,downsampling_4,13.tif,0.9602919908416938,0.913773738234306,0.9018888409321593,0.9332298732650844,9.948920963227483,11.312200006136417,10.672503477434779,10.72598287223308,115.1336032388664,115.1336032388664,37.24065844366534,1.0291144551763092,1.0,9.784862060703043,11.132428786446143,10.494605358307695,10.545905891888127,113.60669456066945,113.60669456066945,37.33706398556643,1.0159234485482473,1.0,247,240,239,7,1,0.9715447154471545,0.9676113360323887
